school_code,school_name,local_authority,sector,governance,pupils,longitude,latitude
6662156,YSGOL GOLWG PEN Y FAN,Powys,Primary,Community,300.0,-3.3900193005581216,51.949679380587355
6672374,YSGOL DYFFRYN AERON,Ceredigion,Primary,Community,180.0,-4.1505815959852255,52.1794277223234
6682398,Ysgol Bro Penfro,Pembrokeshire,Primary,Community,149.0,-4.926974126033064,51.68296980159972
6712242,YGG Tregeles,Neath Port Talbot,Primary,Community,43.0,-3.834324479860983,51.66150725508355
6735501,COWBRIDGE SCHOOL,The Vale of Glamorgan,Middle,Community,1559.0,-3.4375749821250072,51.46335761558045
6742388,Ysgol Gynradd Gymraeg Awel Taf,Rhondda Cynon Taf,Primary,Community,346.0,-3.310188411054393,51.586420773719816
6745505,Ysgol Afon Wen,Rhondda Cynon Taf,Middle,Community,1165.0,-3.3066519760633906,51.578305662819986
6745506,Ysgol Bro Taf,Rhondda Cynon Taf,Middle,Community,902.0,-3.3219639834434584,51.624532100290175
6792325,Ysgol Gymraeg Trefynwy,Monmouthshire,Primary,Community,21.0,-2.7267969316161045,51.81033425687628
6795500,King Henry VIII 319,Monmouthshire,Middle,Community,1310.0,-3.0178631420974873,51.83165694574453
6812333,Ysgol Gynradd Groes Wen,Cardiff,Primary,Community,124.0,-3.2536034518064465,51.50362819948168
6607011,Canolfan Addysg y Bont,Isle of Anglesey,Special,Not Applicable,123.0,-4.321524632472204,53.257225344832236
6617002,Ysgol Pendalar,Gwynedd,Special,Not Applicable,115.0,-4.258541331752886,53.14912551568864
6617010,Ysgol Hafod Lon,Gwynedd,Special,Not Applicable,116.0,-4.079940792025,52.92419634902285
6627007,Ysgol Y Gogarth,Conwy,Special,Not Applicable,272.0,-3.8032663224740535,53.32064725339
6637000,YSGOL TIR MORFA,Denbighshire,Special,Not Applicable,114.0,-3.479284172692751,53.31009277886888
6637010,Ysgol Plas Brondyffryn,Denbighshire,Special,Not Applicable,119.0,-3.4093981790164856,53.18511235301864
6647020,Pen Coch,Flintshire,Special,Not Applicable,100.0,-3.1329177707873828,53.24453567514951
6647021,Ysgol Maes Hyfryd,Flintshire,Special,Not Applicable,131.0,-3.1351702857565957,53.23918457701451
6657005,St Christophers School,Wrexham,Special,Not Applicable,304.0,-2.9893012974465982,53.03661330061465
6667001,BRYNLLYWARCH HALL SCHOOL,Powys,Special,Not Applicable,87.0,-3.2519163708698393,52.495155273082204
6667002,YSGOL ROBERT OWEN,Powys,Special,Not Applicable,112.0,-3.3289674009808596,52.50387175222448
6667004,YSGOL PENMAES,Powys,Special,Not Applicable,115.0,-3.388984616953173,51.943366229404475
6687001,Portfield Special School,Pembrokeshire,Special,Not Applicable,187.0,-4.98410985702107,51.796692174203656
6691000,AMMANFORD NURSERY,Carmarthenshire,Nursery,Not Applicable,81.0,-3.9857919040263075,51.79399625339535
6697000,HEOL GOFFA,Carmarthenshire,Special,Not Applicable,127.0,-4.153170750328714,51.69084865531876
6717006,Ysgol Maes y Coed,Neath Port Talbot,Special,Not Applicable,125.0,-3.819705763375739,51.68868988698815
6717008,Ysgol Hendrefelin,Neath Port Talbot,Special,Not Applicable,175.0,-3.819473225667298,51.687797865222144
6727003,Heronsbridge Special School,Bridgend,Special,Not Applicable,269.0,-3.57453415760839,51.49877870960563
6727012,Ysgol Bryn Castell,Bridgend,Special,Not Applicable,181.0,-3.5674567845975904,51.55203747416203
6737024,Ysgol Y Deri,The Vale of Glamorgan,Special,Not Applicable,523.0,-3.195997981836089,51.43865370733489
6747006,MAESGWYN,Rhondda Cynon Taf,Special,Not Applicable,134.0,-3.470431230340116,51.722755735857724
6747008,Park Lane Special School,Rhondda Cynon Taf,Special,Not Applicable,146.0,-3.463012917208284,51.720008119330394
6747011,Ysgol Hen Felin,Rhondda Cynon Taf,Special,Not Applicable,244.0,-3.4620357635576084,51.642895947500726
6747015,Ysgol Ty Coch,Rhondda Cynon Taf,Special,Not Applicable,241.0,-3.3061201043755646,51.568312613945984
6757013,Greenfield School,Merthyr Tydfil,Special,Not Applicable,204.0,-3.3588087151009187,51.72619497673418
6767011,Trinity Fields School,Caerphilly,Special,Not Applicable,306.0,-3.2371036351615907,51.63825240992504
6777011,Pen-y-Cwm Special School,Blaenau Gwent,Special,Not Applicable,174.0,-3.1990684908529463,51.76667999350614
6777012,The River Centre 3-16 Learning Community,Blaenau Gwent,Special,Not Applicable,61.0,-3.205210248624988,51.78268471667346
6787012,Crownbridge Special School,Torfaen,Special,Not Applicable,142.0,-3.005358975287682,51.65345251544539
6801019,Newport Nursery School,Newport,Nursery,Not Applicable,68.0,-2.9840772517012324,51.59297277183592
6807002,MAES EBBW SCHOOL,Newport,Special,Not Applicable,157.0,-3.0131060718481173,51.567576073912726
6807004,Ysgol Bryn Derw,Newport,Special,Not Applicable,111.0,-3.0160967916895847,51.57782139725392
6811003,GRANGETOWN NURSERY SCHOOL,Cardiff,Nursery,Not Applicable,114.0,-3.1800916020987366,51.46338737903304
6811017,TREMORFA NURSERY,Cardiff,Nursery,Not Applicable,41.0,-3.139892003191511,51.48761739743942
6811018,Ely and Caerau Children's Centre,Cardiff,Nursery,Not Applicable,76.0,-3.2700793351402657,51.47296342623497
6817001,GREENHILL SPECIAL SCHOOL,Cardiff,Special,Not Applicable,77.0,-3.2202859306206597,51.52739770448448
6817005,THE COURT SCHOOL,Cardiff,Special,Not Applicable,42.0,-3.1827546485819735,51.53154978095178
6817006,WOODLANDS HIGH SCHOOL,Cardiff,Special,Not Applicable,182.0,-3.232893002924824,51.477838133770135
6817008,RIVERBANK SCHOOL,Cardiff,Special,Not Applicable,80.0,-3.235327638892602,51.47893739969117
6817011,TY-GWYN SPECIAL SCHOOL,Cardiff,Special,Not Applicable,251.0,-3.2342661717898884,51.47809919876678
6817019,THE HOLLIES SCHOOL,Cardiff,Special,Not Applicable,135.0,-3.1424234399286437,51.526068903334526
6817021,MEADOWBANK SPECIAL SCHOOL,Cardiff,Special,Not Applicable,98.0,-3.216817525942208,51.499495912038604
6602130,Ysgol Gynradd Amlwch,Isle of Anglesey,Primary,Community,258.0,-4.347426912213348,53.411881586779465
6602131,Ysgol Gynradd Beaumaris,Isle of Anglesey,Primary,Community,32.0,-4.102486860189532,53.26472582775942
6602132,Ysgol Gynradd Bodedern,Isle of Anglesey,Primary,Community,85.0,-4.499031594050572,53.29331163705983
6602133,Ysgol Gymuned Bodffordd,Isle of Anglesey,Primary,Community,76.0,-4.361256934469087,53.26459956339305
6602135,Ysgol Gymuned Bryngwran,Isle of Anglesey,Primary,Community,49.0,-4.477269444128347,53.26880771561487
6602136,Ysgol Gynradd Brynsiencyn,Isle of Anglesey,Primary,Community,35.0,-4.272533579148108,53.17703667081306
6602138,Ysgol Cemaes,Isle of Anglesey,Primary,Community,63.0,-4.456240878785669,53.408028374934275
6602140,Ysgol Esceifiog,Isle of Anglesey,Primary,Community,129.0,-4.278878243554921,53.22132128708827
6602142,Ysgol Gymuned y Ffridd,Isle of Anglesey,Primary,Community,82.0,-4.414105371965486,53.253740387259306
6602145,Ysgol Gymuned Moelfre,Isle of Anglesey,Primary,Community,51.0,-4.241059169116654,53.35354559447023
6602146,Ysgol Gynradd Llanbedrgoch,Isle of Anglesey,Primary,Community,22.0,-4.232008501989204,53.301407873665184
6602152,Ysgol Gynradd Llanfairpwll,Isle of Anglesey,Primary,Foundation,330.0,-4.204114432731621,53.22137956555511
6602153,Ysgol Gymuned Llanfechell,Isle of Anglesey,Primary,Community,81.0,-4.459317068766427,53.39041468854246
6602154,Ysgol Y Graig,Isle of Anglesey,Primary,Community,367.0,-4.297094089151457,53.260801011527356
6602155,YSGOL GYNRADD LLANGOED,Isle of Anglesey,Primary,Community,85.0,-4.0904672202928,53.291815190672004
6602156,Ysgol Henblas,Isle of Anglesey,Primary,Community,90.0,-4.3541134992547,53.23584402859785
6602157,Ysgol Gymuned Llannerch-y-medd,Isle of Anglesey,Primary,Community,123.0,-4.375744021153826,53.33137486079478
6602160,Ysgol Pencarnisiog,Isle of Anglesey,Primary,Community,64.0,-4.469660883443101,53.23490716582466
6602161,Ysgol Gymuned Pentraeth,Isle of Anglesey,Primary,Community,77.0,-4.218848735074933,53.281394734453286
6602162,Ysgol Penysarn,Isle of Anglesey,Primary,Community,64.0,-4.3142136835485925,53.39044408810556
6602163,Ysgol Santes Gwenfaen,Isle of Anglesey,Primary,Community,106.0,-4.598128413216044,53.26634679745118
6602164,Ysgol Gynradd Rhosneigr,Isle of Anglesey,Primary,Community,75.0,-4.517090079025709,53.23131590748784
6602165,Ysgol Gynradd Rhosybol,Isle of Anglesey,Primary,Community,75.0,-4.3648458183259455,53.37353369615311
6602168,Ysgol Gymuned y Fali,Isle of Anglesey,Primary,Community,118.0,-4.568614341311553,53.28119684186027
6602169,Ysgol Llanfawr,Isle of Anglesey,Primary,Community,256.0,-4.623830281711873,53.30774139820307
6602170,Ysgol Goronwy Owen,Isle of Anglesey,Primary,Community,138.0,-4.228446074610572,53.32175738654312
6602173,Ysgol Gynradd Y Tywyn,Isle of Anglesey,Primary,Community,100.0,-4.523271346206641,53.26312253495957
6602174,Ysgol Gynradd Llandegfan,Isle of Anglesey,Primary,Community,160.0,-4.14658987841562,53.24381870440937
6602175,Ysgol Gynradd y Borth,Isle of Anglesey,Primary,Community,192.0,-4.169104675531213,53.22965528130688
6602176,Ysgol Gynradd Kingsland,Isle of Anglesey,Primary,Community,166.0,-4.62595340588012,53.30026775063132
6602177,Ysgol Gymraeg Morswyn,Isle of Anglesey,Primary,Community,178.0,-4.623263414420183,53.30094739003581
6602226,Ysgol Gynradd Corn Hir,Isle of Anglesey,Primary,Community,338.0,-4.323156406459914,53.2616262197078
6602227,Rhyd y Llan,Isle of Anglesey,Primary,Community,118.0,-4.534727699246467,53.3538126868408
6602228,Ysgol Parc y Bont,Isle of Anglesey,Primary,Community,113.0,-4.2525404021613085,53.21186046266692
6603036,Cybi,Isle of Anglesey,Primary,Community,425.0,-4.640300942228688,53.31000213055441
6603037,Ysgol Santes Dwynwen,Isle of Anglesey,Primary,Voluntary controlled,106.0,-4.3581421714602335,53.16785151123754
6603304,Ysgol Santes Fair,Isle of Anglesey,Primary,Voluntary aided,99.0,-4.634425200614482,53.30817308079174
6604025,Ysgol Syr Thomas Jones,Isle of Anglesey,Secondary,Community,537.0,-4.35181091450635,53.40270564734501
6604026,Ysgol Uwchradd Caergybi,Isle of Anglesey,Secondary,Community,818.0,-4.639679660394291,53.31133870750044
6604027,Ysgol Gyfun Llangefni,Isle of Anglesey,Secondary,Community,761.0,-4.320262520410507,53.256090285938974
6604028,Ysgol David Hughes,Isle of Anglesey,Secondary,Community,1123.0,-4.1771214727706445,53.22819640604817
6604029,Ysgol Uwchradd Bodedern,Isle of Anglesey,Secondary,Community,810.0,-4.5050642638586895,53.29118113812661
6605200,Ysgol Caergeiliog,Isle of Anglesey,Primary,Foundation,309.0,-4.531010876142553,53.27446673540616
6612000,Ysgol Gwaun Gyfni,Gwynedd,Primary,Community,131.0,-4.128440788367754,53.14747721179923
6612004,YSGOL GYNRADD NEFYN,Gwynedd,Primary,Community,131.0,-4.5243160684313075,52.9352359075228
6612006,Ysgol Llanrug,Gwynedd,Primary,Community,265.0,-4.191381377818196,53.14743194608032
6612008,Ysgol Gynradd Abererch,Gwynedd,Primary,Community,71.0,-4.384425150393258,52.90354607354626
6612010,YSGOL BEDDGELERT,Gwynedd,Primary,Community,31.0,-4.105634580846592,53.01237744044433
6612011,Ysgol Bethel,Gwynedd,Primary,Community,147.0,-4.205227711325506,53.16490606358341
6612013,Ysgol Bodfeurig,Gwynedd,Primary,Community,55.0,-4.090034584614354,53.17817736997046
6612015,YSGOL GYNRADD BORTH-Y-GEST,Gwynedd,Primary,Community,32.0,-4.139385890001427,52.914319113310896
6612017,Ysgol Brynaerau,Gwynedd,Primary,Community,57.0,-4.325835822357879,53.04136612207349
6612026,Ysgol Y Gelli,Gwynedd,Primary,Community,222.0,-4.2574453603619205,53.14875969858934
6612028,Ysgol Penybryn,Gwynedd,Primary,Community,106.0,-4.057577095386104,53.18070260561491
6612033,Ysgol Treferthyr,Gwynedd,Primary,Community,118.0,-4.2340095180130275,52.91712612398724
6612036,Ysgol Gynradd Chwilog,Gwynedd,Primary,Community,91.0,-4.3341392289344505,52.920262193881314
6612039,YSGOL CRUD-Y-WERIN,Gwynedd,Primary,Community,55.0,-4.710554277822093,52.80756144943213
6612042,Ysgol Dolbadarn,Gwynedd,Primary,Community,132.0,-4.1283198195112165,53.117819065330735
6612046,Ysgol Gynradd Edern,Gwynedd,Primary,Community,78.0,-4.564844544966932,52.92348747448662
6612048,Ysgol Bro Plenydd,Gwynedd,Primary,Community,91.0,-4.385318662408278,52.92602464874602
6612049,Ysgol Gynradd Garndolbenmaen,Gwynedd,Primary,Community,15.0,-4.242450661798304,52.97249624122634
6612060,Ysgol Gynradd Llanbedrog,Gwynedd,Primary,Community,97.0,-4.488580229536298,52.85942646261507
6612066,Ysgol Gynradd Llangybi,Gwynedd,Primary,Community,23.0,-4.352892489761051,52.941543227014655
6612069,Ysgol Llanllechid,Gwynedd,Primary,Community,260.0,-4.065622211481864,53.18866378003986
6612070,Ysgol Gynradd Llanllyfni,Gwynedd,Primary,Community,77.0,-4.28293259693774,53.041100765795186
6612075,YSGOL BABANOD MORFA NEFYN,Gwynedd,Primary,Community,22.0,-4.549117384477036,52.93106447681806
6612078,Ysgol Baladeulyn,Gwynedd,Primary,Community,13.0,-4.215058138923921,53.05799295226246
6612081,Ysgol Gynradd Nebo,Gwynedd,Primary,Community,10.0,-4.269440872652668,53.02991344359994
6612085,Ysgol Gymuned Penisarwaun,Gwynedd,Primary,Community,39.0,-4.16228311458443,53.152549381033104
6612089,Ysgol Bro Lleu,Gwynedd,Primary,Community,190.0,-4.2777930024128015,53.05367893284003
6612093,YSGOL GYNRADD  PENTREUCHAF,Gwynedd,Primary,Community,93.0,-4.4518073770947595,52.9285907495614
6612097,Ysgol Rhiwlas,Gwynedd,Primary,Community,36.0,-4.1328617595096375,53.17360587254858
6612098,Ysgol Gynradd Rhosgadfan,Gwynedd,Primary,Community,39.0,-4.230934764504434,53.091151458379514
6612099,Ysgol Gynradd Rhostryfan,Gwynedd,Primary,Community,78.0,-4.246051799639585,53.0975112947472
6612103,YSGOL SARN BACH,Gwynedd,Primary,Community,24.0,-4.5194011927714985,52.81061622054394
6612104,Ysgol Eifion Wyn,Gwynedd,Primary,Community,212.0,-4.136411210954067,52.92942358036094
6612108,Ysgol Gynradd Talysarn,Gwynedd,Primary,Community,96.0,-4.255279465811036,53.05461156261838
6612110,YSGOL Y GORLAN,Gwynedd,Primary,Community,109.0,-4.14766210275069,52.93968617053494
6612111,Ysgol yr Eifl,Gwynedd,Primary,Community,44.0,-4.423614789131426,52.99306257163957
6612112,YSGOL GYNRADD TUDWEILIOG,Gwynedd,Primary,Community,51.0,-4.623545982771739,52.89875412761594
6612113,Ysgol Waunfawr,Gwynedd,Primary,Community,116.0,-4.206062118497114,53.11175486450951
6612116,Ysgol Glancegin,Gwynedd,Primary,Community,219.0,-4.117337107696241,53.22598344078872
6612119,Ysgol Yr Hendre,Gwynedd,Primary,Community,378.0,-4.259524682648977,53.136594300116066
6612122,Ysgol Bontnewydd,Gwynedd,Primary,Community,214.0,-4.2694273483029095,53.11507288320503
6612123,Ysgol Gymraeg y Garnedd,Gwynedd,Primary,Community,394.0,-4.156253404383262,53.21393921213924
6612125,Ysgol Cymerau,Gwynedd,Primary,Community,253.0,-4.417367594641822,52.88251412899577
6612126,Ysgol Abercaseg (Babanod),Gwynedd,Primary,Community,76.0,-4.054775813049778,53.177829060367955
6612127,Ysgol y Felinheli,Gwynedd,Primary,Community,157.0,-4.216423569071725,53.1769076438533
6612181,Ysgol y Traeth,Gwynedd,Primary,Community,185.0,-4.061401271711223,52.724936339058885
6612185,Ysgol Gynradd Dyffryn Dulas,Gwynedd,Primary,Community,33.0,-3.840835336668521,52.653088609241415
6612189,Ysgol Gynradd Dyffryn Ardudwy,Gwynedd,Primary,Community,68.0,-4.094991185570587,52.784273358931145
6612190,Ysgol Bro Cynfal,Gwynedd,Primary,Community,40.0,-3.9323052082405803,52.95847097834532
6612192,Ysgol Edmwnd Prys,Gwynedd,Primary,Community,18.0,-3.959795983892781,52.93952685521277
6612194,Ysgol Gynradd Llanbedr,Gwynedd,Primary,Community,43.0,-4.096142240565945,52.8214671014081
6612198,YSGOL Y GARREG,Gwynedd,Primary,Community,17.0,-4.06322393991601,52.95416565549639
6612199,Ysgol O M Edwards,Gwynedd,Primary,Community,74.0,-3.6748264297816347,52.85971864645525
6612205,Ysgol Manod,Gwynedd,Primary,Community,86.0,-3.931100771102788,52.98455433273006
6612207,Ysgol Gynradd Pennal,Gwynedd,Primary,Community,34.0,-3.9219270108656126,52.58599497209369
6612208,Ysgol Cefn Coch,Gwynedd,Primary,Community,157.0,-4.06811549665602,52.93001208814207
6612210,Ysgol Talsarnau,Gwynedd,Primary,Community,26.0,-4.066899150129632,52.90167600913758
6612211,Ysgol Gynradd Tanygrisiau,Gwynedd,Primary,Community,32.0,-3.957484990835284,52.98655013758118
6612212,Ysgol Gynradd Penybryn,Gwynedd,Primary,Community,240.0,-4.082777998093567,52.585162201486355
6612213,Ysgol Bro Hedd Wyn,Gwynedd,Primary,Community,64.0,-3.923032853818958,52.90116216339581
6612214,Ysgol Bro Tryweryn,Gwynedd,Primary,Community,61.0,-3.6314688834192146,52.93928435319936
6612219,Ysgol Tanycastell,Gwynedd,Primary,Community,77.0,-4.106901679873958,52.86345350478501
6612220,Ysgol Ffridd y LLyn,Gwynedd,Primary,Community,45.0,-3.538603168794436,52.932773891843716
6612221,Ysgol Maenofferen,Gwynedd,Primary,Community,214.0,-3.938260802083117,52.9944083378272
6612227,Ysgol Hirael,Gwynedd,Primary,Community,191.0,-4.122026503374429,53.231438185482176
6612228,Ysgol Craig y Deryn,Gwynedd,Primary,Community,95.0,-4.0726987010275195,52.62575199063205
6612229,Ysgol Bro Llifon,Gwynedd,Primary,Community,150.0,-4.2754665920253165,53.07776549232962
6613004,YSGOL PONT Y GOF,Gwynedd,Primary,Voluntary controlled,101.0,-4.587309317044465,52.84986056544666
6613005,Ysgol Gynradd Maesincla,Gwynedd,Primary,Voluntary controlled,266.0,-4.259686250882793,53.14159638204697
6613009,Ysgol Y Faenol,Gwynedd,Primary,Voluntary controlled,225.0,-4.168790535864258,53.208326185451526
6613010,YSGOL FOEL GRON,Gwynedd,Primary,Voluntary controlled,29.0,-4.522016110847414,52.85088873710096
6613013,Ysgol Llandygai,Gwynedd,Primary,Voluntary controlled,80.0,-4.097846839780005,53.216807288617936
6613018,Ysgol Gynradd Llandwrog,Gwynedd,Primary,Voluntary controlled,42.0,-4.312858423189406,53.078986313302664
6613023,Ysgol Gynradd Llanystumdwy,Gwynedd,Primary,Voluntary controlled,25.0,-4.272517313953969,52.92273421895621
6613029,Ysgol Tregarth,Gwynedd,Primary,Voluntary controlled,114.0,-4.087064078593774,53.19034875247735
6613030,Ysgol Cae Top,Gwynedd,Primary,Voluntary controlled,236.0,-4.153104535690404,53.21864432935271
6613300,Ysgol Santes Helen,Gwynedd,Primary,Voluntary aided,40.0,-4.269669482479874,53.14291689243189
6613301,Ysgol Ein Harglwyddes,Gwynedd,Primary,Voluntary aided,152.0,-4.13405160548821,53.22166639434536
6614002,Ysgol Dyffryn Ogwen Bethesda,Gwynedd,Secondary,Community,398.0,-4.064840259489101,53.18267167069287
6614003,Ysgol Botwnnog,Gwynedd,Secondary,Community,469.0,-4.581583431733957,52.8527367976279
6614004,Ysgol Brynrefail,Gwynedd,Secondary,Community,764.0,-4.1913052056300835,53.15063406615708
6614007,Ysgol Dyffryn Nantlle,Gwynedd,Secondary,Community,397.0,-4.278762911294573,53.05367833149224
6614009,YSGOL EIFIONYDD,Gwynedd,Secondary,Community,373.0,-4.1311301333073205,52.93186510373568
6614031,Ysgol Y Moelwyn,Gwynedd,Secondary,Community,355.0,-3.938100637994832,52.99183065077102
6614032,YSGOL UWCHRADD TYWYN,Gwynedd,Secondary,Community,376.0,-4.089530492317217,52.584674547205786
6614034,Ysgol Ardudwy,Gwynedd,Secondary,Community,331.0,-4.111397980951923,52.862123850892345
6614036,Ysgol Friars,Gwynedd,Secondary,Community,1383.0,-4.1523261695014195,53.21775933382497
6614037,Ysgol Tryfan,Gwynedd,Secondary,Community,513.0,-4.144996161365578,53.22004930280682
6614039,Ysgol Syr Hugh Owen,Gwynedd,Secondary,Community,873.0,-4.264127888368458,53.14587256056077
6614040,Ysgol Glan y Mor,Gwynedd,Secondary,Community,474.0,-4.422561287499507,52.88209353687149
6615500,Bro Idris,Gwynedd,Middle,Community,541.0,-3.8797829254330067,52.74137903709184
6615501,YSGOL Godre'r Berwyn,Gwynedd,Middle,Community,571.0,-3.598276818774855,52.91284577572557
6622012,Ysgol Betws y Coed,Conwy,Primary,Community,14.0,-3.818821759275024,53.092645688914125
6622023,Ysgol Capelulo,Conwy,Primary,Community,136.0,-3.903887611488036,53.274680604644686
6622038,Ysgol Deganwy,Conwy,Primary,Community,327.0,-3.821181890406496,53.29250557631317
6622043,Ysgol Dolwyddelan,Conwy,Primary,Community,19.0,-3.885071633847467,53.05199371891669
6622044,Ysgol Ffordd Dyffryn,Conwy,Primary,Community,174.0,-3.8349056014569176,53.31653223395961
6622053,Ysgol Glanwydden,Conwy,Primary,Community,296.0,-3.778947042980202,53.31059272847731
6622061,Ysgol Tudno,Conwy,Primary,Community,184.0,-3.830844852699881,53.31986700427095
6622063,Ysgol Morfa Rhianedd,Conwy,Primary,Community,153.0,-3.8263944394074763,53.31655501036006
6622086,Ysgol Penmachno,Conwy,Primary,Community,38.0,-3.8015991408726224,53.04072805793608
6622103,Ysgol Llandrillo yn Rhos,Conwy,Primary,Community,427.0,-3.0823137095305397,53.16714351780315
6622104,Ysgol Talhaiarn,Conwy,Primary,Community,45.0,-3.6103829041731057,53.217247154004816
6622108,Ysgol  T. Gwynn Jones,Conwy,Primary,Community,187.0,-3.702674040388663,53.28819775017096
6622110,Ysgol Maes Owen,Conwy,Primary,Community,204.0,-3.5256030917891956,53.304600888715854
6622111,Ysgol Glan Gele,Conwy,Primary,Community,285.0,-3.5755640924581376,53.28707758916717
6622112,Ysgol Glan Morfa,Conwy,Primary,Community,247.0,-3.575140825604621,53.28739782135756
6622114,Ysgol Bod Alaw,Conwy,Primary,Community,331.0,-3.7191472532777725,53.288213061271236
6622115,Ysgol Pant y Rhedyn,Conwy,Primary,Community,108.0,-3.9738642759039906,53.25830381075912
6622118,Ysgol Y Foryd,Conwy,Primary,Community,193.0,-3.5243730187331814,53.304616619680495
6622121,Ysgol Craig y Don,Conwy,Primary,Community,298.0,-3.814220095923668,53.31799044999094
6622123,Ysgol Cerrigydrudion,Conwy,Primary,Community,91.0,-3.5601874440391925,53.02687952629424
6622132,"Ysgol Bro Aled, Llansannan",Conwy,Primary,Community,64.0,-3.6001963202905243,53.17821563221846
6622148,Ysgol Gynradd Bro Cernyw,Conwy,Primary,Community,103.0,-3.6847635987470913,53.190606119342405
6622221,Ysgol Sant Elfod,Conwy,Primary,Community,291.0,-3.576101026447931,53.28780764724592
6622222,Ysgol Capel Garmon,Conwy,Primary,Community,18.0,-3.76993268136742,53.08370055662639
6622225,Ysgol Glan Conwy,Conwy,Primary,Community,111.0,-3.7943772443480115,53.267632158329384
6622264,Ysgol Cynfran,Conwy,Primary,Community,156.0,-3.656980384537616,53.28169468233213
6622267,Ysgol Iau Hen Golwyn,Conwy,Primary,Community,201.0,-3.7030700126490133,53.28947764378099
6622270,Ysgol Pentrefoelas,Conwy,Primary,Community,45.0,-3.6813427271891723,53.04721799662968
6622271,Ysgol Bro Gwydir,Conwy,Primary,Community,320.0,-3.795235197746329,53.13734369353273
6622272,Ysgol Nant Y Groes,Conwy,Primary,Community,234.0,-3.718269303517607,53.293251057623465
6622273,Ysgol Swn Y Don,Conwy,Primary,Community,118.0,-3.6803266955331098,53.2868247262524
6622274,Ysgol Awel y Mynydd,Conwy,Primary,Community,402.0,-3.791757706092336,53.2859438177378
6622275,Ysgol Dyffryn Yr Enfys,Conwy,Primary,Community,107.0,-3.843430860463477,53.19457353383479
6623020,Ysgol Babanod Llanfairfechan,Conwy,Primary,Voluntary controlled,109.0,-3.976050193858174,53.25271158432644
6623021,Ysgol Llangelynnin,Conwy,Primary,Voluntary controlled,71.0,-3.8450957715364233,53.255539288358115
6623024,Ysgol Pencae,Conwy,Primary,Voluntary aided,155.0,-3.914450021817902,53.26939601498232
6623032,Ysgol Ysbyty Ifan,Conwy,Primary,Voluntary controlled,17.0,-3.7291084285469203,53.02328432178306
6623038,Ysgol St. George,Conwy,Primary,Voluntary controlled,73.0,-3.538970650114906,53.27025945423111
6623039,Ysgol Llanddoged,Conwy,Primary,Voluntary controlled,37.0,-3.785494075719289,53.157313520480606
6623040,Ysgol Eglwysbach,Conwy,Primary,Voluntary controlled,58.0,-3.7932472663621266,53.215542868909296
6623043,Ysgol Porth Y Felin,Conwy,Primary,Voluntary controlled,319.0,-3.8330865621095724,53.278289677192376
6623059,Ysgol Llanddulas,Conwy,Primary,Voluntary controlled,138.0,-3.643809029188054,53.28869128288838
6623062,Ysgol Betws yn Rhos,Conwy,Primary,Voluntary controlled,74.0,-3.641055101240519,53.24814924703443
6623302,Ysgol Bodafon,Conwy,Primary,Voluntary aided,80.0,-3.7902835660129517,53.31928714762834
6623303,Ysgol Bendigaid William Davies,Conwy,Primary,Voluntary aided,120.0,-3.8208343819123667,53.31254959321217
6623307,Ysgol  San Sior,Conwy,Primary,Voluntary aided,226.0,-3.840428590824867,53.32381892734944
6623333,Ysgol Sant Joseph,Conwy,Primary,Voluntary aided,231.0,-3.7344299323376178,53.29698159809203
6623340,Ysgol y Plas,Conwy,Primary,Voluntary aided,74.0,-3.6831446752089687,53.265011563365334
6624022,Ysgol John Bright,Conwy,Secondary,Community,1091.0,-3.8256710780578898,53.31559723577909
6624023,Ysgol Aberconwy,Conwy,Secondary,Community,1083.0,-3.837442257706254,53.2868171048664
6624035,YSGOL DYFFRYN CONWY,Conwy,Secondary,Community,649.0,-3.7840723326300294,53.1341280771175
6624038,YSGOL Y CREUDDYN,Conwy,Secondary,Community,698.0,-3.778897017401471,53.31155539714873
6625201,Ysgol Pen Y Bryn,Conwy,Primary,Foundation,428.0,-3.7386930437556285,53.287785769033746
6625400,Ysgol Emrys ap Iwan,Conwy,Secondary,Foundation,946.0,-3.5775247657220093,53.28532563977967
6625402,Eirias High School,Conwy,Secondary,Foundation,1200.0,-3.7174418724970533,53.29095258274185
6625403,Ysgol Bryn Elian,Conwy,Secondary,Foundation,981.0,-3.705172417870222,53.28576174965171
6632011,Ysgol Hiraddug,Denbighshire,Primary,Community,223.0,-3.4130707502723885,53.298535199640945
6632037,Ysgol Y Castell CP,Denbighshire,Primary,Community,210.0,-3.4624253371548472,53.28907846761274
6632038,Christ Church Primary School,Denbighshire,Primary,Community,422.0,-3.4865692219611675,53.316294875290545
6632039,Ysgol Llywelyn,Denbighshire,Primary,Community,684.0,-3.4692935673870116,53.31463015006595
6632057,Ysgol y Faenol,Denbighshire,Primary,Community,138.0,-3.5096889217106804,53.26954615391784
6632059,Ysgol Penmorfa CP,Denbighshire,Primary,Community,391.0,-3.408796170596283,53.33003990965972
6632060,Ysgol Emmanuel,Denbighshire,Primary,Community,455.0,-3.482734465717693,53.316099895531444
6632066,Ysgol Dewi Sant,Denbighshire,Primary,Community,426.0,-3.4713213712424937,53.30869830499535
6632067,Ysgol Melyd,Denbighshire,Primary,Community,140.0,-3.415190915404302,53.31636316207481
